# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-164.86383356537647,0.0,-0.34754588651233276,-2.8773178990409796,0.0,0.0
 0.11599169673805285,0.013454073712172419,0.11599169673805285,1.0,-164.86383356537647,0.0,-0.34754588651233276,-2.8773178990409796,0.0,0.0
 0.1640200205318402,0.02690256713526528,0.28001171726989305,3.4150686006880133,-165.1316880417775,0.0,-0.3447550022117039,-2.900610559918517,-5.577010714574548,-116.11920371237181
 0.20086265966340824,0.040345808047058174,0.36488268019524855,2.3036070413488683,-165.3972845823756,0.0,-0.34193266450692633,-2.9245524157278737,-7.208944496338831,-44.2947036431488
 0.23191402823330542,0.05378411649139839,0.4327766878967136,2.1865061293074546,-165.66060704363218,0.0,-0.33908002694901745,-2.949156306839493,-8.480220788459942,-40.941071220723984
 0.25926396745233926,0.06721780481912762,0.4911779956856442,2.13533592602235,-165.92163989056937,0.0,-0.3361982314755861,-2.9744356346283087,-9.544183804091974,-38.90184205205036
 0.28398446741130895,0.08064717773088478,0.5432484348636483,2.1063667508516803,-166.18036818907183,0.0,-0.33328840750430916,-3.0004043869634764,-10.466143440944043,-37.29534752057234
 0.30671245869991853,0.09407253232174921,0.590696926111227,2.087667609735409,-166.4367775978454,0.0,-0.33035167111115415,-3.027077164878418,-11.28165729727622,-35.881475224820356
 0.32786301732225276,0.10749415812765181,0.6345754760221722,2.074581134921469,-166.6908543600076,0.0,-0.3273891240870787,-3.054469212404322,-12.012768395341329,-34.566987620510496
 0.3477245133342167,0.12091233717351785,0.6755875306564687,2.0649025939230383,-166.9425852943985,0.0,-0.3244018532527598,-3.082596446268892,-12.674318905246713,-33.30819136216561
 0.3665069494880912,0.13432734402306623,0.7142314628223084,2.0574504739028843,-167.19195778654603,0.0,-0.32139092967190763,-3.1114754888100027,-13.276898167233208,-32.0820609770684
 0.384368892901381,0.1477394458302333,0.750875842389473,2.0515337395985793,-167.43895977938408,0.0,-0.31835740797104084,-3.141123702360852,-13.828394095922592,-30.875471718214875
 0.40143355912547085,0.16114890239214288,0.7858024520268503,2.046720936625882,-167.683579763708,0.0,-0.3153023256801848,-3.171559226030933,-14.334882447252008,-29.680530792592652
 0.4177989542873338,0.17455596620358962,0.8192325134128037,2.042728639016123,-167.92580676837107,0.0,-0.31222670266775615,-3.202801014313343,-14.801170534981017,-28.492320724135254
 0.43354455654864604,0.18796088251296214,0.8513435108359817,2.0393629211679283,-168.16563035027235,0.0,-0.309131540525528,-3.2348688791185327,-15.231146952728121,-27.307714916918673
 0.448735879309385,0.20136388937956695,0.8822804358580308,2.036486585750366,-168.4030405841519,0.0,-0.3060178221048765,-3.2677835333959284,-15.628015915318425,-26.124714012132333
 0.46342768339008106,0.21476521773229718,0.9121635626994643,2.0339998190350035,-168.63802805218413,0.0,-0.30288651109973735,-3.301566637514308,-15.994459682522956,-24.942053759484356
 0.47766629714643355,0.2281650914295849,0.9410939805365142,2.0318282616622483,-168.8705838334246,0.0,-0.29973855144653105,-3.3362408511485224,-16.3327543832502,-23.758963233082795
 0.49149132985292376,0.24156372732059547,0.9691576269993576,2.0299153758724087,-169.10069949309155,0.0,-0.29657486708910863,-3.3718298850304835,-16.644854630898465,-22.575009714207965
 0.5049369617166173,0.25496133530760856,0.9964282915695388,2.02821740522427,-169.32836707172964,0.0,-0.2933963616237339,-3.408358557910305,-16.932456648083566,-21.389996401857406
 0.5180329317809108,0.2683581184095257,1.022969893497528,2.026699954084002,-169.55357907425832,0.0,-0.29020391797118145,-3.44585285750451,-17.19704622284908,-20.203892759874773
 0.5308053059517048,0.2817542728264829,1.048838237732616,2.025335610214106,-169.77632845892643,0.0,-0.28699839805647176,-3.484340005978825,-17.439935730778725,-19.0167861261884
 0.5432770821647778,0.2951499880054747,1.0740823881164885,2.02410225717581,-169.99660862616497,0.0,-0.28378064263686925,-3.5238485285961443,-17.662293122901616,-17.828847176540666
 0.5554686730203483,0.3085454467069866,1.098745755185122,2.0229818537065247,-170.21441340741154,0.0,-0.28055147114384954,-3.5644083273662877,-17.86516491792206,-16.640305389492713
 0.5673982949150915,0.3219408250725531,1.1228669679354375,2.0219595359467686,-170.42973705384523,0.0,-0.2773116814135263,-3.6060507617376683,-18.049494638934643,-15.451430283286008
 0.579082284907093,0.3353362926932196,1.1464805798221838,2.0210229470336287,-170.64257422510917,0.0,-0.27406204965212055,-3.648808732436124,-18.216137758558855,-14.26251817557939
 0.5905353610740363,0.34873201267884235,1.1696176459811334,2.0201617296259333,-170.8529199780027,0.0,-0.27080333029180387,-3.6927167731742845,-18.36587392133291,-13.073881688330605
 0.6017708382168445,0.3621281417282036,1.19230619929088,2.019367136915008,-171.06076975515884,0.0,-0.2675362560062608,-3.7378111472734306,-18.499417026467253,-11.88584191280402
 0.6128008079301697,0.3755248301998687,1.2145716461470186,2.018631731077189,-171.26611937373733,0.0,-0.26426153752619963,-3.7841299545941576,-18.617423611819735,-10.698722518695906
 0.6236362899830135,0.3889222221837773,1.2364370979131871,2.017949147027554,-171.4689650141093,0.0,-0.26097986378845894,-3.8317132421011784,-18.720499870950977,-9.512844802708852
 0.634287360408112,0.4023204555734901,1.25792365039112,2.0173139055865508,-171.6693032085927,0.0,-0.25769190188638696,-3.8806031259798264,-18.809207571410408,-8.328524450500105
 0.6447632605376077,0.4157196621390869,1.279050620945713,2.0167212643721615,-171.86713083021831,0.0,-0.2543982970739405,-3.930843922706571,-18.884069070935293,-7.146068461850357
 0.6550724903403036,0.4291199676006471,1.2998357508779146,2.0161670978336463,-172.0624450815279,0.0,-0.2510996729188571,-3.9824822883108664,-18.94557159435202,-5.965772865073595
 0.6652228887390165,0.44252149170228183,1.3202953790793182,2.0156477999915654,-172.25524348344916,0.0,-0.24779663140665364,-4.035567369593987,-18.994170903253018,-4.78792132012825
 0.6752217030625566,0.45592434828669925,1.3404445918015713,2.0151602050271133,-172.44552386423734,0.0,-0.24448975294278152,-4.090150969370206,-19.03029445603569,-3.612783637518955
 0.6850756493776636,0.46932864537022745,1.3602973524402207,2.014701521989538,-172.63328434846753,0.0,-0.24117959657577367,-4.1462877216722624,-19.05434414051144,-2.440614522008868
 0.6947909651242631,0.48273448521830487,1.379866614501924,2.0142692808057236,-172.81852334615303,0.0,-0.2378667001702978,-4.204035282299128,-19.066698655710386,-1.2716534924016625
 0.704373455221989,0.49614196442136327,1.3991644203462512,2.013861287360663,-173.00123954191665,0.0,-0.23455158047482946,-4.26345453727315,-19.06771558334045,-0.10612352527293925
 0.7138285326120719,0.5095511739711037,1.4182019878340626,2.0134755859089255,-173.1814318842868,0.0,-0.23123473352001778,-4.324609823002351,-19.057733208948125,1.0557686606347865
 0.7231612540347426,0.5229621993371015,1.4369897866468204,2.013110427481438,-173.35909957509472,0.0,-0.22791663452101488,-4.387569174586929,-19.037072120932404,2.213833144695675
 0.7323763517097872,0.5363751205437379,1.4555376057445324,2.0127642431768624,-173.534242058975,0.0,-0.224597738410063,-4.452404583764034,-19.006036621244455,3.3678969862680708
 0.7414782614800047,0.5497900122474102,1.4738546131897854,2.0124356214987236,-173.70685901300033,0.0,-0.22127847986777147,-4.519192289270815,-18.964915977322182,4.517803951081091
 0.7504711478891096,0.5632069438139978,1.4919494093691197,2.012123289026994,-173.8769503364372,0.0,-0.21795927372225637,-4.588013085757899,-18.913985532461915,5.663414675037351
 0.7593589265930549,0.5766259793965565,1.5098300744821536,2.011826093858144,-174.0445161406258,0.0,-0.21464051497789507,-4.658952668385956,-18.853507695257065,6.804606552366698
 0.7681452844437764,0.5900471780132102,1.5275042110368475,2.0115429914162575,-174.20955673899832,0.0,-0.21132257935645302,-4.732101998022785,-18.783732824970127,7.941273445994045
 0.7768336975345619,0.6034705936252193,1.5449789819783453,2.0112730321294947,-174.37207263724628,0.0,-0.20800582343962626,-4.807557709028518,-18.704900026026667,9.073325372508734
 0.7854274474546987,0.6168962752152037,1.5622611449892754,2.011015350869661,-174.5320645236161,0.0,-0.20469058501272205,-4.885422551007157,-18.617237859681676,10.200688542213395
 0.7939296359662357,0.6303242668654796,1.579357083420922,2.0107691576643543,-174.68953325936135,0.0,-0.20137718323229017,-4.965805877056549,-18.520964988199797,11.323304741037646
 0.8023431982864397,0.6437546078365133,1.596272834252677,2.010533729706148,-174.84447986934816,0.0,-0.1980659191462966,-5.048824170812416,-18.416290756502608,12.441131082588884
 0.8106709151347752,0.657187332645454,1.6130141134212206,2.0103084042644634,-174.9969055328103,0.0,-0.1947570758133556,-5.134601635518211,-18.303415718632184,13.554139739151207
 0.8189154236822767,0.670622471144723,1.6295863388170644,2.0100925725725727,-175.14681157425693,0.0,-0.19145091872008163,-5.223270834558331,-18.18253211612317,14.662317567206697
 0.8270792275233649,0.6840600486006463,1.6459946512056358,2.0098856743701616,-175.2941994545424,0.0,-0.18814769613619312,-5.314973398750189,-18.05382431455445,15.765665622798805
 0.8351647057749259,0.6975000857721187,1.6622439332982977,2.0096871931508686,-175.4390707621101,0.0,-0.1848476393685125,-5.409860809779662,-17.91746920347299,16.864198608800486
 0.8431741213944277,0.7109425989892655,1.678338827169364,2.009496651900222,-175.58142720437215,0.0,-0.18155096308949248,-5.508095264176962,-17.773636557879065,17.95794505203508
 0.851109628797662,0.7243876002320945,1.6942837501920918,2.009313609389231,-175.72127059927413,0.0,-0.17825786565285148,-5.609850630364056,-17.622489375415327,19.046946185461657
 0.8589732808470368,0.7378350972091229,1.7100829096447092,2.009137656831294,-175.85860286701424,0.0,-0.17496852965507903,-5.715313502212835,-17.464184182844892,20.131256008844094
 0.8667670352730129,0.7512850934359688,1.725740316120045,2.0089684149080647,-175.9934260219482,0.0,-0.17168312191098023,-5.824684388710685,-17.29887132248175,21.21094036683574
 0.874492760584028,0.7647375883138747,1.7412597958570586,2.0088055311630453,-176.12574216462437,0.0,-0.16840179408489486,-5.938179016643249,-17.126695209769945,22.286077459461612
 0.8821522415139973,0.7781925772081704,1.7566450020980247,2.0086486775844485,-176.2555534740228,0.0,-0.1651246828928239,-6.0560297980954285,-16.9477945810304,23.3567562051833
 0.889747184050986,0.7916500515266596,1.7718994255649734,2.0084975485538,-176.38286219994217,0.0,-0.16185191044957542,-6.178487465624001,-16.762302716486804,24.423076756699782
 0.8972792200858679,0.8051099987979039,1.7870264041368584,2.0083518588904545,-176.50767065556224,0.0,-0.15858358470901,-6.305822899860232,-16.570347651295304,25.48514960663038
 0.9047499117156149,0.8185724027494136,1.8020291318014907,2.0082113421592735,-176.6299812101743,0.0,-0.1553197996444268,-6.4383291910580445,-16.372052371301812,26.5430953144839
 0.9121607552321688,0.832037243385721,1.8169106669477784,2.0080757491432997,-176.74979628206566,0.0,-0.15206063572910766,-6.576323946070276,-16.16753499432811,27.597044319835558
 0.9195131848246283,0.8455044970663317,1.831673940056813,2.0079448464457856,-176.86711833159774,0.0,-0.14880616026523072,-6.720151895711906,-15.956908945090353,28.647135833000494
 0.9268085760196397,0.858974136583553,1.846321760844278,2.0078184152045324,-176.98194985442652,0.0,-0.14555642753815956,-6.870187850260591,-15.740283112891467,29.693518333466837
 0.9340482488823469,0.8724461312401796,1.8608568249019999,2.007696250005241,-177.09429337490315,0.0,-0.14231147944666012,-7.026840026456269,-15.517762004876069,30.736348483595563
 0.9412334709980487,0.8859204469270352,1.8752817198803777,2.0075781577935383,-177.20415143962808,0.0,-0.1390713456245034,-7.190553852121547,-15.289445887113883,31.775791212250684
 0.9483654602527275,0.8993970462003683,1.8895989312507704,2.007463956987885,-177.31152661118634,0.0,-0.13583604363833351,-7.361816298643991,-15.055430921721193,32.81201878412356
 0.9554453874288628,0.9128758883590903,1.903810847681587,2.0073534765613847,-177.41642146202793,0.0,-0.13260557987278437,-7.541160793982829,-14.815809291819313,33.845211107479656
 0.9624743786313763,0.9263569295218546,1.9179197660602412,2.0072465553248864,-177.51883856852723,0.0,-0.12937994916329948,-7.729172924143215,-14.570669324874869,34.875554668041666
 0.9694535175571707,0.9398401227039721,1.9319278961885489,2.007143041175852,-177.61878050518476,0.0,-0.12615913555949357,-7.9264969244214925,-14.320095604937556,35.90324287874691
 0.9763838476204733,0.9533254178941601,1.9458373651776373,2.0070427904641535,-177.71624983901057,0.0,-0.12294311244376488,-8.133843207015014,-14.064169085103797,36.92847490611433
 0.9832663739450863,0.9668127621311189,1.9596502215655547,2.006945667395464,-177.81124912404292,0.0,-0.11973184301993005,-8.35199705255973,-13.802967188452314,37.95145624323755
 0.9901020652336484,0.9803020995799363,1.973368439178729,2.006851543475704,-177.90378089604638,0.0,-0.1165252804660246,-8.581828732792204,-13.53656391100136,38.972397407226026
 0.9968918555231189,0.9937933716083276,1.9869939207567882,2.006760297028534,-177.99384766734428,0.0,-0.11332336843425336,-8.824305293926807,-13.265029913747046,39.99151456494972
 1.0036366458348762,1.0072865168626817,2.0005285013580303,2.006671812709878,-178.08145192182627,0.0,-0.11012604089069968,-9.080504410328363,-12.98843261728735,41.00902825363454
 1.0103373057271268,1.0207814713439505,2.0139739515619945,2.0065859811082487,-178.16659611008745,0.0,-0.10693322305973982,-9.351630591376969,-12.706836286326718,42.025164012025854
 1.0169946747566343,1.034278168483353,2.0273319804837375,2.0065026983686858,-178.24928264473618,0.0,-0.10374483120599211,-9.639034430683443,-12.4203021166862,43.040151202450936
 1.023609563856213,1.0477765392179075,2.0406042386128607,2.0064218657828063,-178.32951389583286,0.0,-0.10056077329951048,-9.944235383130929,-12.12888831375526,44.054223516686996
 1.0301827566338835,1.061276512065788,2.0537923204901154,2.0063433894796923,-178.40729218650844,0.0,-0.09738094902706684,-10.268949008928347,-11.83265017569234,45.06761753120364
 1.0367150105991088,1.074778013201511,2.06689776723298,2.0062671801543215,-178.4826197886794,0.0,-0.0942052501342271,-10.615119630542493,-11.531640161567145,46.08057428992118
 1.043207058321092,1.0882809665309472,2.0799220689202347,2.0061931527632404,-178.5554989189551,0.0,-0.09103356080714678,-10.984959734998007,-11.225907971828686,47.09333677619093
 1.0496596085237198,1.1017852937661696,2.092866666844807,2.0061212261937067,-178.62593173466485,0.0,-0.08786575778392144,-11.380997845135411,-10.915500615721726,48.106151267222344
 1.05607334712137,1.1152909145001344,2.1057329556450775,2.006051323168135,-178.6939203300255,0.0,-0.0847017109903401,-11.806136951755864,-10.600462479959145,49.119266550402514
 1.0624489381994762,1.1287977462811953,2.118522285320857,2.0059833698711027,-178.75946673245457,0.0,-0.08154128325340719,-12.263726545635583,-10.280835396446315,50.13293349544123
 1.0687870249434483,1.142305704687468,2.131235963142888,2.005917295802555,-178.82257289901835,0.0,-0.07838433098959326,-12.75765178288969,-9.956658706792847,51.147405005425924
 1.075088230519258,1.15581470340103,2.143875255462721,2.0058530336410043,-178.8832407130218,0.0,-0.0752307044319931,-13.292444987059477,-9.627969326428985,52.162935554063715
 1.0813531589087706,1.1693246542819777,2.156441389428028,2.0057905189055885,-178.941471980728,0.0,-0.07208024756885151,-13.873426267644179,-9.294801805511621,53.17978118873277
 1.0875823957026558,1.1828354674423291,2.1689355546114415,2.005729689980323,-178.9972684282064,0.0,-0.06893279884489469,-14.506882307943053,-8.957188388336096,54.19819928934758
