# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-155.03501219014504,0.0,-0.136554385104902,-7.323089619068573,0.0,0.0
 0.09495930394607638,0.009017269405923315,0.09495930394607636,0.9999999999999999,-155.03501219014504,0.0,-0.136554385104902,-7.323089619068573,0.0,0.0
 0.13407742292516503,0.017976755338253568,0.2290367268712414,3.427501792630641,-155.10533717102786,0.0,-0.13808281881031523,-7.242030606093746,-1.797759777775431,-45.957214321487655
 0.16394833331419506,0.0268790559965024,0.29802575623936006,2.3095723722385975,-155.17599449821483,0.0,-0.13960634251178408,-7.162998342396877,-2.3654226224358585,-19.003868220531352
 0.18900997198219843,0.03572476950871144,0.3529583052963936,2.1918977360074576,-155.246976391821,0.0,-0.1411238965205213,-7.0859721468545676,-2.832292594529364,-18.62886853801649
 0.21098458220188548,0.04451449392690418,0.3999945541840842,2.1404816020604915,-155.31827474067603,0.0,-0.1426343858404184,-7.01093214029621,-3.2445785450681472,-18.76192325675091
 0.23075707404629603,0.053248827222407764,0.44174165624818196,2.1113728301220256,-155.389881097167,0.0,-0.14413668120078701,-6.937859201898564,-3.6215140233436305,-19.063630484290165
 0.2488541084272339,0.061928367281113506,0.47961118247352996,2.0925818798928213,-155.46178667236427,0.0,-0.14562961766978813,-6.866735050197532,-3.9733347289774987,-19.440793349238
 0.26561948704607763,0.07055371189862142,0.5144735954733116,2.0794289107552557,-155.53398233123465,0.0,-0.14711199589619617,-6.797542198432349,-4.306234920887952,-19.856407629010146
 0.2812924790592625,0.07912545877530566,0.5469119661053402,2.0696986640929715,-155.60645858805646,0.0,-0.14858258149906506,-6.730264004776982,-4.624277021312843,-20.29236664941446
 0.2960476406108987,0.08764420551127985,0.5773401196701604,2.0622040265933945,-155.67920560207673,0.0,-0.1500401055110933,-6.664884675957952,-4.930275671039181,-20.738414056361485
 0.3100170150189938,0.09611054960128705,0.6060646556298933,2.0562507039032014,-155.7522131732681,0.0,-0.15148326456973527,-6.601389287723268,-5.226259176578316,-21.18802867561601
 0.32330339996586493,0.10452508842948804,0.6333204149848582,2.0514052139806123,-155.82547073842824,0.0,-0.1529107214545199,-6.539763794767191,-5.513731948387584,-21.636643297541056
 0.335988718953739,0.11288841926417463,0.6592921189196047,2.0473828020858518,-155.89896736741642,0.0,-0.15432110521596193,-6.4799950635434325,-5.7938337268799724,-22.08078320774889
 0.34813953991525176,0.12120113925240321,0.684128258868992,2.0439886348465457,-155.9726917597387,0.0,-0.15571301196529336,-6.422070881416696,-6.0674412499219255,-22.51761620952146
 0.35981084671608055,0.12946384541454287,0.7079503866313341,2.041084873259483,-156.0466322413285,0.0,-0.15708500541861448,-6.365979982208414,-6.335235878172631,-22.94469957997239
 0.371048695778264,0.13767713463875078,0.7308595424943465,2.038571236919713,-156.120776761658,0.0,-0.15843561749705823,-6.311712074581763,-6.597750149451107,-23.359832457784538
 0.38189213617902257,0.14584160367537718,0.7529408319572856,2.0363730187878692,-156.19511289113794,0.0,-0.15976334930758154,-6.259257860667203,-6.8554007522131855,-23.76096453152027
 0.3923746285519722,0.15395784913129823,0.7742667647309958,2.034433416688419,-156.26962781884478,0.0,-0.16106667204061875,-6.208609064374373,-7.108512465900347,-24.146138597756032
 0.402525114078842,0.16202646746418486,0.7948997426308158,2.0327084694817303,-156.3443083505732,0.0,-0.16234402728466374,-6.159758487736294,-7.357335915678716,-24.513452988992125
 0.4123688336631538,0.1700480549767099,0.814893947741997,2.031163620614156,-156.41914090726308,0.0,-0.16359382953403995,-6.112699989041604,-7.6020609942146145,-24.861037176020687
 0.42192796519156905,0.17802320781069803,0.8342967988547242,2.029771329649639,-156.4941115237695,0.0,-0.16481446601726563,-6.067428570834565,-7.842827173533265,-25.187034889409635
 0.43122212598755066,0.1859525219412231,0.8531500911791169,2.0285093768276576,-156.56920584806917,0.0,-0.16600429855961382,-6.023940395982517,-8.079731559210664,-25.489594044878753
 0.44026877378558466,0.19383659317066243,0.8714908997731381,2.027359636793533,-156.64440914080194,0.0,-0.16716166523037718,-5.982232820077678,-8.31283525253511,-25.76685845724045
 0.4490835302287273,0.20167601712269634,0.8893523040143091,2.0263071766510414,-156.71970627530337,0.0,-0.16828488192886507,-5.942304433637155,-8.542168463430366,-26.016965116904895
